ID,Account,Budget Activity,Budget Activity Title,BSA,BSA Title,Line Item,Line Item Title,Cost Type,Cost Type Title,Category,Classified,FY 1999,FY 2000,FY 2000 App,FY 2001,FY 2001 App,FY 2001 PB,FY 2002,FY 2002 App,FY 2002 PB,FY 2003,FY 2003 App,FY 2003 PB,FY 2004,FY 2004 App,FY 2004 PB,FY 2005,FY 2005 App,FY 2005 PB,FY 2006,FY 2006 App,FY 2006 PB,FY 2007,FY 2007 App,FY 2007 PB,FY 2008,FY 2008 App,FY 2008 PB,FY 2009,FY 2009 App,FY 2009 PB,FY 2010,FY 2010 App,FY 2010 PB,FY 2010 OCO PB,FY 2010 OCO Sup,FY 2011,FY 2011 CR,FY 2011 CR OCO,FY 2011 PB,FY 2011 OCO PB,FY 2012,FY 2012 App,FY 2012 OCO App,FY 2012 PB,FY 2012 OCO PB,FY 2013,FY 2013 App,FY 2013 OCO App,FY 2013 PB,FY 2013 OCO PB,FY 2014,FY 2014 App,FY 2014 OCO App,FY 2014 PB,FY 2014 OCO PB,FY 2015 App,FY 2015 OCO App,FY 2015 PB,FY 2015 OCO PB,FY 2016 PB,FY 2016 OCO PB,FY 1999 Quant,FY 2000 Quant,FY 2000 Quant App,FY 2001 Quant,FY 2001 Quant App,FY 2001 Quant PB,FY 2002 Quant,FY 2002 Quant App,FY 2002 Quant PB,FY 2003 Quant,FY 2003 Quant App,FY 2003 Quant PB,FY 2004 Quant,FY 2004 Quant App,FY 2004 Quant PB,FY 2005 Quant,FY 2005 Quant App,Fy 2005 Quant PB,FY 2006 Quant,FY 2006 Quant App,FY 2006 Quant PB,FY 2007 Quant,FY 2007 Quant App,FY 2007 Quant PB,FY 2008 Quant,FY 2008 Quant App,FY 2008 Quant PB,FY 2009 Quant,FY 2009 Quant App,FY 2009 Quant PB,FY 2010 Quant,FY 2010 Quant App,FY 2010 Quant PB,FY 2010 Quant OCO PB,FY 2010 Quant OCO Sup,FY 2011 Quant,FY 2011 CR Quant,FY 2011 CR OCO Quant,FY 2011 Quant PB,FY 2011 Quant OCO PB,FY 2012 Quant,FY 2012 Quant App,FY 2012 Quant OCO App,FY 2012 Quant PB,FY 2012 Quant OCO PB,FY 2013 Quant,FY 2013 Quant App,FY 2013 Quant OCO App,FY 2013 Quant PB,FY 2013 Quant OCO PB,FY 2014 Quant,FY 2014 Quant App,FY 2014 Quant OCO App,FY 2014 Quant PB,FY 2014 Quant OCO PB,FY 2015 Quant App,FY 2015 Quant OCO App,FY 2015 Quant PB,FY 2015 Quant OCO PB,FY 2016 Quant PB,FY 2016 Quant OCO PB
5339,3080,2,VEHICULAR EQUIPMENT,5,MATERIALS HANDLING EQUIPMENT,825020,TRUCK F/L 6000 LB,A,WEAPON SYSTEM COST,Ground Systems,,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8292,7380,7408,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,3080,2,VEHICULAR EQUIPMENT,5,MATERIALS HANDLING EQUIPMENT,825030,"TRUCK, F/L 10,000 LB",A,WEAPON SYSTEM COST,Ground Systems,,4107,1958,6890,5459,5456,4857,5542,6914,6914,14622,14431,14572,13062,12424,8510,26083,25489,18588,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,3080,2,VEHICULAR EQUIPMENT,5,MATERIALS HANDLING EQUIPMENT,825120,TUNNER LOADER,A,WEAPON SYSTEM COST,Ground Systems,,86966,94384,94545,96056,96058,96948,91389,90132,90763,89147,83515,84329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,48,48,47,47,48,44,44,44,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,3080,2,Vehicular equipment,5,MATERIALS HANDLING EQUIPMENT,825150,Halversen Loader,A,WEAPON SYSTEM COST,Ground Systems,,0,9653,9669,23922,23922,24144,52842,53090,53461,48664,49074,49554,38263,36863,19339,21421,16934,0,33873,22012,16311,10989,10370,8211,20470,7500,0,15094,15094,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,5,13,42,42,34,109,101,101,90,86,86,0,70,30,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,
5343,3080,2,VEHICULAR EQUIPMENT,5,MATERIALS HANDLING EQUIPMENT,825990,Items Less Than $5 Million,A,WEAPON SYSTEM COST,Ground Systems,,5157,5991,6537,4642,4437,4530,4303,4106,4106,9670,10818,10922,8836,9724,9423,12522,12137,18184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,14421,13871,0,14501,0,15930,15750,772,15750,772,16237,22652,4329,22652,4329,13360,5460,0,8669,0,20239,5131,20239,5131,23320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5344,3080,2,VEHICULAR EQUIPMENT,6,BASE MAINTENANCE SUPPORT,826110,"LOADER, SCOOP",A,WEAPON SYSTEM COST,Ground Systems,,0,0,0,0,0,0,136,0,0,0,0,0,5953,5804,5656,11074,9378,9414,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,3080,2,VEHICULAR EQUIPMENT,6,BASE MAINTENANCE SUPPORT,826120,LOADER- SCOOP- W/BACKHOE,A,WEAPON SYSTEM COST,Ground Systems,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4183,4186,4202,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,3080,2,VEHICULAR EQUIPMENT,6,BASE MAINTENANCE SUPPORT,826130,"TRUCK, DUMP 5CY",A,WEAPON SYSTEM COST,Ground Systems,,0,5298,5245,0,84,1763,0,2839,2839,0,0,0,6343,5043,4990,12100,10567,10609,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,3080,2,Vehicular equipment,6,BASE MAINTENANCE SUPPORT,826210,Runway Snow Remov & Cleaning Equip,A,WEAPON SYSTEM COST,Ground Systems,,4258,8198,7312,7150,6859,5852,13994,12484,12484,17841,15316,15466,19306,16177,16298,27602,22501,22589,21732,21732,22026,30538,30154,30260,29181,25742,25919,24521,24521,23051,24809,25722,24884,0,0,26089,24300,0,25404,0,16556,16556,0,16556,0,1317,2669,984,2669,984,8054,6144,0,6144,0,11946,1734,11946,1734,6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,3080,2,VEHICULAR EQUIPMENT,6,BASE MAINTENANCE SUPPORT,826320,CRANE 7-50 TON,A,WEAPON SYSTEM COST,Ground Systems,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7910,5803,5827,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,3080,2,VEHICULAR EQUIPMENT,6,BASE MAINTENANCE SUPPORT,826970,MODIFICATIONS,A,WEAPON SYSTEM COST,Ground Systems,,197,112,65,1131,1149,387,878,3360,3360,8129,4952,5000,621,561,564,4455,4457,4474,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,3080,2,Vehicular equipment,6,BASE MAINTENANCE SUPPORT,826990,Items Less Than $5 Million,A,WEAPON SYSTEM COST,Ground Systems,,5365,8767,9410,15554,14115,8616,12808,11943,11943,21043,24133,24369,17298,19278,12260,31712,33881,34013,10403,10519,10546,32534,27777,27918,56177,48658,47351,39856,39856,39984,40868,41254,57243,0,750,61864,52913,714,55260,690,44208,44208,13983,44208,13983,15614,26134,9120,26134,9120,58600,1580,0,1580,0,79049,22000,79049,22000,87781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5351,3080,2,VEHICULAR EQUIPMENT,9,Cancelled Account Adjustments,829100,Cancelled Account Adjustments,A,WEAPON SYSTEM COST,Ground Systems,,733,1149,0,2119,0,0,0,0,0,650,0,0,111,0,0,513,0,0,69,0,0,56,0,0,0,0,0,817,0,0,,0,0,,0,40,,,0,0,6,0,0,,,,0,0,0,0,,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,,,,,,
5352,3080,2,VEHICULAR EQUIPMENT,9,CANCELLED ACCOUNT ADJUSTM,829200,JUDGEMENT FUND,A,WEAPON SYSTEM COST,Ground Systems,,0,0,0,0,0,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,3080,2,Vehicular equipment,99,Classified Programs,9999999999,Classified Programs,9,,Classified,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33685,0,0,,30161,0,,,18163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,3080,3,Electronics and telecommunications equip,1,COMM SECURITY EQUIPMENT(COMSEC),831010,Comsec Equipment,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,29795,27927,27726,22224,23332,23346,50912,34944,35188,42138,34397,26331,29302,30246,30417,34240,34264,46867,56883,57395,58176,120835,121151,121763,114893,118382,180186,137510,137510,137914,190141,208619,209249,0,0,166685,206980,0,216381,0,126546,135032,0,135169,0,127439,166559,0,166559,0,77795,92695,0,149661,0,95833,0,106182,0,136998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5355,3080,3,Electronics and telecommunications equip,1,COMM SECURITY EQUIPMENT(COMSEC),831970,Modifications (COMSEC),A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,628,482,483,264,287,491,463,465,468,452,455,460,944,0,0,460,460,462,2367,2367,2399,689,689,692,1516,1516,1526,1552,1552,1557,1565,1565,1570,0,0,0,1513,0,1582,0,1263,1263,0,1263,0,950,1133,0,1133,0,726,726,0,726,0,1363,0,1363,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356,3080,3,ELECTRONICS AND TELECOMMUNICATIONS EQUIP,2,INTELLIGENCE PROGRAMS,832010,INTELLIGENCE DATA HANDLING SY,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,20418,23602,23642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,3080,3,Electronics and telecommunications equip,2,INTELLIGENCE PROGRAMS,832060,Intelligence Training Equipment,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,5651,2022,2025,1484,1558,1572,1222,1228,1237,1288,1298,1310,2913,2913,2935,2787,2891,2902,4579,4681,4744,5214,5209,5235,3036,3036,3057,2663,2663,2671,4217,4217,4230,0,0,2619,2520,0,2634,0,2645,2645,0,2645,0,2615,2749,0,2749,0,2789,2789,0,2789,0,2832,0,2832,0,4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,3080,3,Electronics and telecommunications equip,2,INTELLIGENCE PROGRAMS,832070,Intelligence Comm Equipment,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,8403,25960,26164,18501,24101,5530,7406,3432,1955,24978,29118,9043,18544,18545,1683,3127,1688,1695,1503,1503,1523,18170,1568,1576,28415,23976,24139,44926,27426,15441,53232,30574,21965,0,34400,32627,30800,1448,32085,1400,21762,21762,2250,21762,0,32819,32876,0,32876,0,39875,31875,0,31875,0,32329,0,32329,0,22573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,3080,3,Electronics and telecommunications equip,3,ELECTRONICS PROGRAMS,833010,Air Traffic Control & Landing Sys,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,7980,1351,3357,7979,7979,0,5642,4666,4698,46068,42970,52038,32029,62342,74664,2778,4431,2949,36073,39623,16795,7658,12210,6241,8762,8762,12821,9620,10561,9832,21461,22523,22591,0,0,6481,6234,0,6517,0,32473,32473,0,32473,0,19166,21984,0,21984,0,32118,32118,0,46232,0,28400,0,42200,0,31823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,3080,3,Electronics and telecommunications equip,3,ELECTRONICS PROGRAMS,833020,National Airspace System,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,13735,44992,44997,55339,55340,58663,50158,46604,71930,33858,40750,55561,26895,27896,33704,40330,40361,44354,59230,54630,51919,62212,53421,53761,62607,50037,50429,79042,66149,47224,50991,47526,47670,0,0,88449,107188,0,112056,0,51398,51398,0,51426,0,28850,30698,0,30698,0,11652,11652,0,11685,0,6291,0,6333,0,5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5361,3080,3,Electronics and telecommunications equip,3,ELECTRONICS PROGRAMS,833040,Theater Air Control Sys Improvements,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,20996,28064,27673,14732,14860,15431,19329,19421,15057,24562,24871,16713,97439,114627,29849,47550,52377,67471,94422,65956,76752,92967,76796,77184,51997,52907,61769,55410,72841,68502,61604,56604,56776,0,5000,59374,57426,4504,59680,4354,22740,22740,0,22813,0,23452,23483,0,23483,0,4561,10761,0,19292,0,50033,0,50033,0,22710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5362,3080,3,Electronics and telecommunications equip,3,ELECTRONICS PROGRAMS,833070,Weather Observation Forecast,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,24838,34257,28129,26519,26691,33515,30830,33531,33766,28466,29604,29071,32595,32595,32839,32250,30328,32366,34602,35202,35723,31728,38171,35093,31156,23456,23650,37503,35013,29377,19191,19299,19357,0,0,17945,30268,10163,30843,9825,16360,16360,1800,16419,1800,16637,23464,5600,23464,5600,16171,16171,1800,18966,1800,16309,0,16348,0,21561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5363,3080,3,Electronics and telecommunications equip,3,ELECTRONICS PROGRAMS,833140,Strategic Command And Control,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,10653,20614,21950,20189,20669,20858,19582,20930,21066,23529,23681,23889,44928,45374,43094,46913,48027,49300,43291,44091,44690,26967,26940,27076,40937,40937,41216,56981,53581,53739,35010,35010,35116,0,0,28008,26940,0,28164,0,38135,38135,0,39144,0,37535,53995,0,53995,0,22723,22723,0,22723,0,139984,0,139984,0,286980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,3080,3,Electronics and telecommunications equip,3,ELECTRONICS PROGRAMS,833160,Cheyenne Mountain Complex,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,887,10339,10365,597,597,602,34212,30429,30642,17272,17396,17588,20460,20460,20613,15580,15592,17672,22301,22701,23009,11212,11200,19257,18486,18486,18612,13601,13601,13662,28506,28522,28608,0,0,15629,17616,0,18416,0,25992,25992,0,25992,0,13679,14578,0,14578,0,23431,23431,0,27930,0,20101,0,20101,0,36186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,3080,3,ELECTRONICS AND TELECOMMUNICATIONS EQUIP,3,ELECTRONICS PROGRAMS,833380,Tac Signit Spt,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,0,1783,1786,1659,1434,1447,1031,969,976,10315,10307,406,386,386,389,385,385,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,375,361,0,377,0,7237,7237,7020,7237,7020,208,208,0,208,0,,217,0,217,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,,
5366,3080,3,Electronics and telecommunications equip,3,ELECTRONICS PROGRAMS,833440,Drug Interdiction Spt,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,3448,34562,0,18386,0,0,9115,0,0,10000,0,0,8442,400,403,13222,402,404,9996,411,416,8687,429,431,10952,443,446,9768,947,950,8313,0,452,0,0,7109,0,0,0,0,5711,0,0,0,0,14303,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5367,3080,3,ELECTRONICS AND TELECOMMUNICATIONS EQUIP,3,ELECTRONICS PROGRAMS,834330,HIGH PERFORMANCE COMPUTING MO,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48927,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,3080,3,Electronics and telecommunications equip,4,SPCL COMM-ELECTRONICS PROJECTS,834010,General Information Technology,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,37510,73783,81769,88205,89011,74771,66485,59401,56817,81287,89049,55789,79730,86883,119534,131524,107627,99862,125401,119960,110997,127305,132806,120406,129279,122233,113348,106269,105125,100052,114716,110946,111282,0,0,76675,71058,0,74285,0,62320,52153,0,52263,0,33839,80900,11157,80900,11157,32776,31436,0,49627,0,42952,3857,42957,3857,31356,3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,3080,3,Electronics and telecommunications equip,4,SPCL COMM-ELECTRONICS PROJECTS,834040,AF Global Command & Control Sys,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,4436,5593,5672,15092,15187,14753,14477,15046,15151,27672,27910,28182,27283,23283,23457,16155,16168,17324,11436,11686,11891,13803,13789,13877,14222,14222,14319,10781,16100,16148,15452,15452,15499,0,0,9159,8810,0,9210,0,17547,16926,0,16951,0,14605,15829,0,15829,0,13559,53559,0,13559,0,9098,0,19010,0,7212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,3080,3,Electronics and telecommunications equip,4,SPCL COMM-ELECTRONICS PROJECTS,834070,Mobility Command and Control,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,8128,9918,10275,9317,9717,8495,10290,8817,8879,11038,11150,9735,9178,9178,9247,8624,8947,8982,7760,9360,9488,9568,10009,10060,10329,10349,10420,10444,10444,10475,8584,8584,8610,0,0,7347,8311,0,8688,0,9483,17033,0,26433,0,10237,11023,0,11023,0,9384,9384,0,11186,0,11462,0,11462,0,13062,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5371,3080,3,Electronics and telecommunications equip,4,SPCL COMM-ELECTRONICS PROJECTS,834130,Air Force Physical Security System,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,26032,31940,32214,36521,36331,34519,52213,61876,62313,79213,81882,41835,42517,55771,34877,96988,94840,93750,39053,39953,35910,57568,47120,41382,88245,84566,78189,135092,64592,57728,79047,78656,138893,1600,0,104833,101278,6310,105381,6100,116396,116396,26420,115935,25920,64436,64521,0,64521,0,43238,43238,0,43238,0,37426,0,37426,0,131269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,3080,3,Electronics and telecommunications equip,4,SPCL COMM-ELECTRONICS PROJECTS,834190,Combat Training Ranges,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,18767,44345,45023,44774,46233,26003,109611,111207,67585,30389,40661,17242,83121,83120,23442,31764,31789,38142,58508,57908,36096,58346,58504,35382,91203,91203,33423,83070,83070,55315,64531,70301,40633,0,0,83163,28349,0,29637,0,36455,36455,0,23955,0,28351,18217,0,18217,0,18431,18431,0,10431,0,59634,0,26634,0,33606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5373,3080,3,ELECTRONICS AND TELECOMMUNICATIONS EQUIP,4,SPCL COMM-ELECTRONICS PROJECTS,834210,Minimum Essential Emergency Comm N,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,1502,5114,5122,1494,1494,1584,2002,2064,2078,1051,1061,1072,0,0,0,0,0,0,0,0,20545,0,3392,3413,0,10628,10700,,0,1,,,0,,,,,,,,,,,,,0,,,,,0,0,0,,,1289,0,1289,0,5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,0,,,,,0,0,0,,,0,0,0,0,0,0
5374,3080,3,Electronics and telecommunications equip,4,SPCL COMM-ELECTRONICS PROJECTS,834320,C3 Countermeasures,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,21046,14110,15637,14037,15537,15681,9422,9557,9623,17093,17242,13409,9222,11548,11634,9473,11767,11812,4457,4457,4517,4469,4632,4657,7371,7371,7421,9332,9332,7754,6999,8152,8177,0,0,11051,10629,0,11112,0,7349,7349,0,7518,0,10954,11899,0,11899,0,11551,11551,0,13769,0,12408,900,12408,900,7453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,3080,3,ELECTRONICS AND TELECOMMUNICATIONS EQUIP,4,SPECIAL COMM-ELECTRONICS PROJECTS,834340,JOINT SURVEILLANCE SYSTEM,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,0,52,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
