ProductOrServiceCode,ProductOrServiceCodeText,PrivateSecurityCategory,CBOcategory,ProductOrServiceArea,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,DoDportfolio,CSISPortfolio,Simple,HostNation3Category,JointPortfolio
K039,MOD OF MATERIALS HANDLING EQ,ERS,ERS,ERS,K,K0,39,K9,Facility Related Services,Facility Related Services,Service,Service,Facilities
K040,MOD OF ROPE-CABLE-CHAIN,ERS,ERS,ERS,K,K0,40,K0,Facility Related Services,Facility Related Services,Service,Service,Facilities
K041,MOD OF REFRIGERATION - AC EQ,ERS,ERS,ERS,K,K0,41,K1,Facility Related Services,Facility Related Services,Service,Service,Facilities
K042,MOD OF FIRE-RESCUE-SAFETY EQ,ERS,ERS,ERS,K,K0,42,K2,ERROR - ERS or FRS,ERROR - ERS or FRS,Service,Service,ERROR
K043,MOD OF PUMPS & COMPRESSORS,ERS,ERS,ERS,K,K0,43,K3,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K044,MOD OF FURNACE-NUCLEAR REAC,ERS,ERS,ERS,K,K0,44,K4,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K045,MOD OF PLUMBING-HEATING EQ,ERS,ERS,ERS,K,K0,45,K5,ERROR - ERS or FRS,ERROR - ERS or FRS,Service,Service,ERROR
K046,MOD OF WATER PURIFICATION EQ,ERS,ERS,ERS,K,K0,46,K6,ERROR,ERROR,Service,Service,ERROR
K047,MOD OF PIPE-TUBING-HOSE,ERS,ERS,ERS,K,K0,47,K7,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K048,MODIFICATION OF EQUIPMENT- VALVES,ERS,ERS,ERS,K,K0,48,K8,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K049,MOD OF MAINT REPAIR SHOP EQ,ERS,ERS,ERS,K,K0,49,K9,Facility Related Services,Facility Related Services,Service,Service,Facilities
K051,MOD OF HAND TOOLS,ERS,NULL,ERS,K,K0,51,K1,Facility Related Services,Facility Related Services,Service,Service,Facilities
K052,MOD OF MEASURING TOOLS,ERS,ERS,ERS,K,K0,52,K2,Facility Related Services,Facility Related Services,Service,Service,Facilities
K053,MOD OF HARDWARE & ABRASIVES,ERS,ERS,ERS,K,K0,53,K3,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K054,MOD OF PREFAB STRUCTURES,ERS,ERS,ERS,K,K0,54,K4,Facility Related Services,Facility Related Services,Service,Service,Facilities
K055,MOD OF LUMBER & MILLWORK,ERS,NULL,ERS,K,K0,55,K5,Facility Related Services,Facility Related Services,Service,Service,Facilities
K056,MOD OF CONTRUCT MATERIAL,ERS,ERS,ERS,K,K0,56,K6,Facility Related Services,Facility Related Services,Service,Service,Facilities
K058,MOD OF COMMUNICATION EQ,ERS,ERS,ICT,K,K0,58,K8,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
K059,MOD OF ELECT-ELCT EQ,ERS,ERS,ERS,K,K0,59,K9,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
K060,MOD OF FIBER OPTICS MATERIAL,ERS,ERS,ICT,K,K0,60,K0,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
K061,MOD OF POWER DISTRIBUTION EQ,ERS,ERS,ERS,K,K0,61,K1,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
K062,MOD OF LIGHTING FIXTURES,ERS,ERS,ERS,K,K0,62,K2,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
K063,MOD OF ALARM & SIGNAL SYSTEM,ERS,ERS,ERS,K,K0,63,K3,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
K065,MOD OF MEDICAL-DENTAL-VET EQ,ERS,ERS,ERS,K,K0,65,K5,ERROR - ERS or FRS,ERROR - ERS or FRS,Service,Service,ERROR
K066,MOD OF INSTRUMENTS & LAB EQ,ERS,ERS,ERS,K,K0,66,K6,Facility Related Services,Facility Related Services,Service,Service,Facilities
K067,MOD OF PHOTOGRAPHIC EQ,ERS,ERS,ERS,K,K0,67,K7,Facility Related Services,Facility Related Services,Service,Service,Facilities
K068,MOD OF CHEMICAL PRODUCTS,ERS,ERS,ERS,K,K0,68,K8,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K069,MOD OF TRAINING AIDS-DEVICES,ERS,ERS,ERS,K,K0,69,K9,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K070,MOD OF ADP EQ & SUPPLIES,ERS,ERS,ICT,K,K0,70,K0,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
K071,MOD OF FURNITURE,ERS,ERS,ERS,K,K0,71,K1,Facility Related Services,Facility Related Services,Service,Service,Facilities
K072,MOD OF HOUSEHOLD FURNISHINGS,ERS,ERS,ERS,K,K0,72,K2,Facility Related Services,Facility Related Services,Service,Service,Facilities
K073,MOD OF FOOD PREP-SERVING EQ,ERS,ERS,ERS,K,K0,73,K3,Facility Related Services,Facility Related Services,Service,Service,Facilities
K074,MOD OF OFFICE MACHINES,ERS,ERS,ERS,K,K0,74,K4,Facility Related Services,Facility Related Services,Service,Service,Facilities
K075,MOD OF OFFICE SUPPLIES,ERS,ERS,ERS,K,K0,75,K5,Facility Related Services,Facility Related Services,Service,Service,Facilities
K076,MOD OF BOOKS-MAPS-PUBS,ERS,ERS,ERS,K,K0,76,K6,ERROR,ERROR,Service,Service,ERROR
K077,MOD OF MUSICAL INST-RADIO-TV,ERS,NULL,ERS,K,K0,77,K7,Facility Related Services,Facility Related Services,Service,Service,Facilities
K078,MOD OF RECREATIONAL EQ,ERS,ERS,ERS,K,K0,78,K8,Facility Related Services,Facility Related Services,Service,Service,Facilities
K079,MOD OF CLEANING EQ,ERS,ERS,ERS,K,K0,79,K9,Facility Related Services,Facility Related Services,Service,Service,Facilities
K080,MOD OF BRUSHES-PAINTS-SEALER,ERS,ERS,ERS,K,K0,80,K0,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K081,MOD OF CONTAINERS-PACKAGING,ERS,ERS,ERS,K,K0,81,K1,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K083,MOD OF TEXTILES-LEATHER-FURS,ERS,NULL,ERS,K,K0,83,K3,Facility Related Services,Facility Related Services,Service,Service,Facilities
K084,MOD OF CLOTHING - INDIVID EQ,ERS,ERS,ERS,K,K0,84,K4,Facility Related Services,Facility Related Services,Service,Service,Facilities
K085,MOD OF TOILETRIES,ERS,NULL,ERS,K,K0,85,K5,Facility Related Services,Facility Related Services,Service,Service,Facilities
K087,MOD OF AGRICULTURAL SUPPLIES,ERS,NULL,ERS,K,K0,87,K7,Facility Related Services,Facility Related Services,Service,Service,Facilities
K088,MOD OF LIVE ANIMALS,ERS,ERS,ERS,K,K0,88,K8,Facility Related Services,Facility Related Services,Service,Service,Facilities
K089,MOD OF SUBSISTENCE,ERS,NULL,ERS,K,K0,89,K9,Facility Related Services,Facility Related Services,Service,Service,Facilities
K091,MOD OF FUELS-LUBRICANTS-OILS,ERS,NULL,ERS,K,K0,91,K1,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K093,MOD OF NONMETALIC FAB MAT,ERS,ERS,ERS,K,K0,93,K3,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K094,MOD OF NONMETALIC CRUDE MAT,ERS,NULL,ERS,K,K0,94,K4,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K095,MOD OF METAL BARS & SHEETS,ERS,ERS,ERS,K,K0,95,K5,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K096,MOD OF ORES & MINERALS,ERS,NULL,ERS,K,K0,96,K6,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
K099,MOD OF MISC EQ,ERS,ERS,ERS,K,K0,99,K9,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L,TECHNICAL REPRESENTATIVE SVCS.,PAMS,PAMS,PAMS,L,L,L,LL,ERROR,ERROR,Service,Service,ERROR
L010,TECH REP SVCS/WEAPONS,PAMS,PAMS,PAMS,L,L0,10,L0,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L011,TECH REP SVCS/NUCLEAR ORDNANCE,PAMS,PAMS,PAMS,L,L0,11,L1,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L012,TECH REP SVCS/FIRE CONT EQ,PAMS,PAMS,PAMS,L,L0,12,L2,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L013,TECH REP SVCS/AMMO & EXPLOSIVES,PAMS,PAMS,PAMS,L,L0,13,L3,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L014,TECH REP SVCS/GUIDED MISSILES,PAMS,PAMS,PAMS,L,L0,14,L4,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L015,TECH REP SVCS/AIRCRAFT,PAMS,PAMS,PAMS,L,L0,15,L5,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L016,TECH REP SVCS/AIRCRAFT COMPONENTS,PAMS,PAMS,PAMS,L,L0,16,L6,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L017,TECH REP SVCS/AIRCRAFT GROUND EQ,PAMS,PAMS,PAMS,L,L0,17,L7,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L018,TECH REP SVCS/SPACE VEHICLES,PAMS,PAMS,PAMS,L,L0,18,L8,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L019,TECH REP SVCS/SHIPS-SML CRAFT-DOCKS,PAMS,PAMS,PAMS,L,L0,19,L9,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L020,TECH REP SVCS/SHIP & MARINE EQ,PAMS,PAMS,PAMS,L,L0,20,L0,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L022,TECH REP SVCS/RAILWAY EQ,PAMS,PAMS,PAMS,L,L0,22,L2,Facility Related Services,Facility Related Services,Service,Service,Facilities
L023,TECH REP SVCS/VEHICLES-TRAILERS-CYC,PAMS,PAMS,PAMS,L,L0,23,L3,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L024,TECH REP SVCS/TRACTORS,PAMS,PAMS,PAMS,L,L0,24,L4,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L025,TECH REP SVCS/VEHICULAR EQ,PAMS,PAMS,PAMS,L,L0,25,L5,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L026,TECH REP SVCS/TIRES & TUBES,PAMS,PAMS,PAMS,L,L0,26,L6,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L028,TECH REP SVCS/ENGINES & TURBINES,PAMS,PAMS,PAMS,L,L0,28,L8,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L029,TECH REP SVCS/ENGINE ACCESSORIES,PAMS,PAMS,PAMS,L,L0,29,L9,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L030,TECH REP SVCS/MECH POWER TRANS EQ,PAMS,PAMS,PAMS,L,L0,30,L0,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L031,TECH REP SVCS/BEARINGS,PAMS,PAMS,PAMS,L,L0,31,L1,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L032,TECH REP SVCS/WOODWORKING MACHINE,PAMS,NULL,PAMS,L,L0,32,L2,Facility Related Services,Facility Related Services,Service,Service,Facilities
L034,TECH REP SVCS/METALWORK MACHINE,PAMS,PAMS,PAMS,L,L0,34,L4,Facility Related Services,Facility Related Services,Service,Service,Facilities
L035,TECH REP SVCS/SERVICE & TRADE EQ,PAMS,PAMS,PAMS,L,L0,35,L5,Facility Related Services,Facility Related Services,Service,Service,Facilities
L036,TECH REP SVCS/SP INDUSTRY MACHINERY,PAMS,PAMS,PAMS,L,L0,36,L6,Facility Related Services,Facility Related Services,Service,Service,Facilities
L037,TECH REP SVCS/AGRICULTURE MACHINE,PAMS,NULL,PAMS,L,L0,37,L7,Facility Related Services,Facility Related Services,Service,Service,Facilities
L038,TECH REP SVCS/CONTRUCT EQ,PAMS,PAMS,PAMS,L,L0,38,L8,Facility Related Services,Facility Related Services,Service,Service,Facilities
L039,TECH REP SVCS/MATERIALS HANDLING EQ,PAMS,PAMS,PAMS,L,L0,39,L9,Facility Related Services,Facility Related Services,Service,Service,Facilities
L040,TECH REP SVCS/ROPE-CABLE-CHAIN,PAMS,NULL,PAMS,L,L0,40,L0,Facility Related Services,Facility Related Services,Service,Service,Facilities
L041,TECH REP SVCS/REFRIGERATION - AC EQ,PAMS,PAMS,PAMS,L,L0,41,L1,Facility Related Services,Facility Related Services,Service,Service,Facilities
L042,TECH REP SVCS/FIRE-RESCUE-SAFETY EQ,PAMS,PAMS,PAMS,L,L0,42,L2,ERROR - ERS or FRS,ERROR - ERS or FRS,Service,Service,ERROR
L043,TECH REP SVCS/PUMPS & COMPRESSORS,PAMS,PAMS,PAMS,L,L0,43,L3,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L044,TECH REP SVCS/FURNACE-NUCLEAR REAC,PAMS,PAMS,PAMS,L,L0,44,L4,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L045,TECH REP SVCS/PLUMBING-HEATING EQ,PAMS,PAMS,PAMS,L,L0,45,L5,ERROR - ERS or FRS,ERROR - ERS or FRS,Service,Service,ERROR
L046,TECH REP SVCS/WATER PURIFICATION EQ,PAMS,PAMS,PAMS,L,L0,46,L6,ERROR,ERROR,Service,Service,ERROR
L047,TECH REP SVCS/PIPE-TUBING-HOSE,PAMS,PAMS,PAMS,L,L0,47,L7,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L048,TECH REP SVCS/VALVES,PAMS,PAMS,PAMS,L,L0,48,L8,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L049,TECH REP SVCS/MAINT REPAIR SHOP EQ,PAMS,PAMS,PAMS,L,L0,49,L9,Facility Related Services,Facility Related Services,Service,Service,Facilities
L051,TECH REP SVCS/HAND TOOLS,PAMS,NULL,PAMS,L,L0,51,L1,Facility Related Services,Facility Related Services,Service,Service,Facilities
L052,TECH REP SVCS/MEASURING TOOLS,PAMS,PAMS,PAMS,L,L0,52,L2,Facility Related Services,Facility Related Services,Service,Service,Facilities
L053,TECH REP SVCS/HARDWARE & ABRASIVES,PAMS,PAMS,PAMS,L,L0,53,L3,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L054,TECH REP SVCS/PREFAB STRUCTURES,PAMS,PAMS,PAMS,L,L0,54,L4,Facility Related Services,Facility Related Services,Service,Service,Facilities
L055,TECH REP SVCS/LUMBER & MILLWORK,PAMS,PAMS,PAMS,L,L0,55,L5,Facility Related Services,Facility Related Services,Service,Service,Facilities
L056,TECH REP SVCS/CONTRUCT MATERIAL,PAMS,PAMS,PAMS,L,L0,56,L6,Facility Related Services,Facility Related Services,Service,Service,Facilities
L058,TECH REP SVCS/COMMUNICATION EQ,PAMS,PAMS,ICT,L,L0,58,L8,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
L059,TECH REP SVCS/ELECT-ELCT EQ,PAMS,PAMS,PAMS,L,L0,59,L9,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
L060,TECH REP SVCS/FIBER OPTICS MAT,PAMS,PAMS,ICT,L,L0,60,L0,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
L061,TECH REP SVCS/POWER DISTRIBUTION EQ,PAMS,PAMS,PAMS,L,L0,61,L1,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
L062,TECH REP SVCS/LIGHTING FIXTURES,PAMS,PAMS,PAMS,L,L0,62,L2,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
L063,TECH REP SVCS/ALARM & SIGNAL SYSTEM,PAMS,PAMS,PAMS,L,L0,63,L3,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
L065,TECH REP SVCS/MEDICAL-DENTAL-VET EQ,PAMS,PAMS,PAMS,L,L0,65,L5,ERROR - ERS or FRS,ERROR - ERS or FRS,Service,Service,ERROR
L066,TECH REP SVCS/INSTRUMENTS & LAB EQ,PAMS,PAMS,PAMS,L,L0,66,L6,Facility Related Services,Facility Related Services,Service,Service,Facilities
L067,TECH REP SVCS/PHOTOGRAPHIC EQ,PAMS,PAMS,PAMS,L,L0,67,L7,Facility Related Services,Facility Related Services,Service,Service,Facilities
L068,TECH REP SVCS/CHEMICAL PRODUCTS,PAMS,PAMS,PAMS,L,L0,68,L8,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L069,TECH REP SVCS/TRAINING AIDS-DEVICES,PAMS,PAMS,PAMS,L,L0,69,L9,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L070,TECH REP SVCS/ADP EQ & SUPPLIES,PAMS,PAMS,ICT,L,L0,70,L0,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
L071,TECH REP SVCS/FURNITURE,PAMS,PAMS,PAMS,L,L0,71,L1,Facility Related Services,Facility Related Services,Service,Service,Facilities
L072,TECH REP SVCS/HOUSEHOLD FURNISHINGS,PAMS,PAMS,PAMS,L,L0,72,L2,Facility Related Services,Facility Related Services,Service,Service,Facilities
L073,TECH REP SVCS/FOOD PREP-SERVING EQ,PAMS,PAMS,PAMS,L,L0,73,L3,Facility Related Services,Facility Related Services,Service,Service,Facilities
L074,TECH REP SVCS/OFFICE MACHINES,PAMS,PAMS,PAMS,L,L0,74,L4,Facility Related Services,Facility Related Services,Service,Service,Facilities
L075,TECH REP SVCS/OFFICE SUPPLIES,PAMS,PAMS,PAMS,L,L0,75,L5,Facility Related Services,Facility Related Services,Service,Service,Facilities
L076,TECH REP SVCS/BOOKS-MAPS-PUBS,PAMS,PAMS,PAMS,L,L0,76,L6,ERROR,ERROR,Service,Service,ERROR
L077,TECH REP SVCS/MUSICAL INST-RADIO-TV,PAMS,PAMS,PAMS,L,L0,77,L7,Facility Related Services,Facility Related Services,Service,Service,Facilities
L078,TECH REP SVCS/RECREATIONAL EQ,PAMS,PAMS,PAMS,L,L0,78,L8,Facility Related Services,Facility Related Services,Service,Service,Facilities
L079,TECH REP SVCS/CLEANING EQ,PAMS,NULL,PAMS,L,L0,79,L9,Facility Related Services,Facility Related Services,Service,Service,Facilities
L080,TECH REP SVCS/BRUSHES-PAINTS-SEALER,PAMS,PAMS,PAMS,L,L0,80,L0,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L081,TECH REP SVCS/CONTAINERS-PACKAGING,PAMS,PAMS,PAMS,L,L0,81,L1,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L083,TECH REP SVCS/TEXTILES-LEATHER-FURS,PAMS,PAMS,PAMS,L,L0,83,L3,Facility Related Services,Facility Related Services,Service,Service,Facilities
L084,TECH REP SVCS/CLOTHING - INDIVID EQ,PAMS,PAMS,PAMS,L,L0,84,L4,Facility Related Services,Facility Related Services,Service,Service,Facilities
L085,TECH REP SVCS/TOILETRIES,PAMS,PAMS,PAMS,L,L0,85,L5,Facility Related Services,Facility Related Services,Service,Service,Facilities
L087,TECH REP SVCS/AGRICULTURAL SUPPLIES,PAMS,PAMS,PAMS,L,L0,87,L7,Facility Related Services,Facility Related Services,Service,Service,Facilities
L088,TECH REP SVCS/LIVE ANIMALS,PAMS,PAMS,PAMS,L,L0,88,L8,Facility Related Services,Facility Related Services,Service,Service,Facilities
L089,TECH REP SVCS/SUBSISTENCE,PAMS,PAMS,PAMS,L,L0,89,L9,Facility Related Services,Facility Related Services,Service,Service,Facilities
L091,TECH REP SVCS/FUELS-LUBRICANTS-OILS,PAMS,PAMS,PAMS,L,L0,91,L1,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L093,TECH REP SVCS/NONMETALIC FAB MAT,PAMS,PAMS,PAMS,L,L0,93,L3,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L094,TECH REP SVCS/NONMETALIC CRUDE MAT,PAMS,NULL,PAMS,L,L0,94,L4,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L095,TECH REP SVCS/METAL BARS & SHEETS,PAMS,NULL,PAMS,L,L0,95,L5,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L096,TECH REP SVCS/ORES & MINERALS,PAMS,PAMS,PAMS,L,L0,96,L6,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
L099,TECH REP SVCS /MISC EQ,PAMS,PAMS,PAMS,L,L0,99,L9,Equipment Related Services,Equipment Related Services,Service,Service,Sustainment S&E
M111,OPERATION OF OFFICE BUILDINGS,FRS,FRS,FRS&C,M,M1,11,M1,Facility Related Services,Facility Related Services,Service,Service,Facilities
M112,OPER OF GOVT CONF SPACE & FAC,FRS,FRS,FRS&C,M,M1,12,M2,Facility Related Services,Facility Related Services,Service,Service,Facilities
M119,OPER OF GOVT OTHER ADMIN-SVC BLDGS,FRS,FRS,FRS&C,M,M1,19,M9,Facility Related Services,Facility Related Services,Service,Service,Facilities
M121,OPER OF GOVT AIR TRAFFIC TOWERS,FRS,FRS,FRS&C,M,M1,21,M1,Facility Related Services,Facility Related Services,Service,Service,Facilities
M122,OPER OF GOVT AIR TRAFFIC TNG FAC,FRS,FRS,FRS&C,M,M1,22,M2,Facility Related Services,Facility Related Services,Service,Service,Facilities
M123,OPER OF GOVT RADAR & NAV FACILITY,FRS,FRS,FRS&C,M,M1,23,M3,Facility Related Services,Facility Related Services,Service,Service,Facilities
M124,OPERATION OF AIRPORT RUNWAYS,FRS,FRS,FRS&C,M,M1,24,M4,Facility Related Services,Facility Related Services,Service,Service,Facilities
M125,OPERATION OF AIRPORT TERMINALS,FRS,FRS,FRS&C,M,M1,25,M5,Facility Related Services,Facility Related Services,Service,Service,Facilities
M126,OPER OF GOVT MISSILE SYSTEMS FAC,FRS,FRS,FRS&C,M,M1,26,M6,Facility Related Services,Facility Related Services,Service,Service,Facilities
M127,OPER OF GOVT ELCT & COMM SYS FAC,FRS,FRS,FRS&C,M,M1,27,M7,Facility Related Services,Facility Related Services,Service,Service,Facilities
M129,OPER OF GOVT OTHER AIRFIELD STRUCT,FRS,FRS,FRS&C,M,M1,29,M9,Facility Related Services,Facility Related Services,Service,Service,Facilities
